Employee_ID,Department,Training_Program,Pre_Training_Score,Post_Training_Score,Feedback,Engagement (hrs),Sentiment_Score,Manager_Support_Rating,Learning_Style,Training_Difficulty,Trainer_Quality,Engagement_Support_Score,Score_Progress_Indicator,Training_Effectiveness,Motivation_Index,High_Performance,Improvement (%)
137,IT,Leadership,66.21188950626401,79.0,Negative,5.196913563666339,0.5054802946065438,2,Kinesthetic,Easy,2,42.4024999248019,0.4143715590718111,4.473557003449132,1.675698353051391,0,19.313918676986493
138,Operations,Tech,73.61712551830156,77.65599771291163,Positive,12.342836891721896,0.7820077563841145,3,Kinesthetic,Medium,2,33.97045055379861,0.0,2.997316267224154,1.8849089283373104,0,5.486321513064215
139,HR,Sales,67.02811479344139,80.56984150990158,Positive,8.394787630282236,0.7903194240673543,4,Auditory,Medium,3,23.47454501433069,0.3125281107716986,2.0,3.001779953661325,1,20.203054730378945
140,Operations,Leadership,53.671825329410886,61.02505735407321,Positive,10.974024315150013,0.7793723412502992,4,Auditory,Easy,2,24.33757284535301,0.0356951952652855,3.0725636583552727,4.061155423480896,0,13.70035764487579
141,Sales,Leadership,57.527892747924895,79.0,Negative,12.208041457271383,0.5869164082747317,1,Kinesthetic,Medium,2,20.01244208661098,0.4153981462174828,3.163976931035347,4.357503978753984,0,37.32468934011081
142,Operations,Operations,67.55190260873515,80.0,Negative,10.277988313997977,0.5471331455336863,3,Kinesthetic,Medium,3,15.971448142166045,0.3862090194159823,3.275948151366712,4.518119537180998,1,18.427456386187984
143,Sales,General,78.73595088538015,92.49868745546308,Positive,14.40756644868006,0.6683435968998427,4,Auditory,Medium,2,50.13098174688002,0.520601799336978,4.084726979804461,4.008509827009696,1,17.479609270380234
144,Sales,General,86.24796947419452,87.8261915842536,Negative,12.417550463049675,0.4712521226700954,3,Visual,Easy,4,23.363937176627047,0.5672243591583996,3.875506086224845,4.664409729560548,1,1.8298658156019463
145,Finance,Leadership,64.96465674101177,79.0,Negative,9.824664428364866,0.3807958121003083,2,Visual,Hard,2,29.29137892114649,0.6,1.6222962121452464,2.109116193381345,0,21.604583111924324
146,Marketing,Leadership,60.91615178188139,71.40218004380013,Negative,5.755790304500251,0.164347217737762,3,Visual,Medium,2,56.065363995055975,0.0,2.653222352320874,2.229118665661016,0,17.21387178143721
147,HR,Operations,63.2872423090766,81.07058839694456,Positive,10.043960250529311,1.0,3,Auditory,Hard,3,56.01363739288101,0.3819921930717456,5.5,4.630283221135885,1,28.099416942547805
148,Finance,Leadership,76.3900400624817,93.70173608026784,Positive,18.516787562954782,0.949180239698158,4,Auditory,Medium,2,53.95045290619372,0.3539752769791675,3.531829959680723,2.5423429219382507,1,22.662242359902386
149,IT,General,80.0,52.47645913748112,Negative,5.0,0.5075298610358449,3,Kinesthetic,Medium,2,24.507174987583294,0.1261149090739949,1.1842034969481323,2.145149522462824,0,-34.404426078148596
150,IT,Leadership,75.5124659397558,60.94095117980667,Negative,5.0,0.508485355454223,2,Kinesthetic,Easy,4,20.92013785744404,0.0,1.6598433348937325,3.085681455196447,0,-19.29683341499449
151,IT,Sales,76.07171111289526,80.0,Positive,13.858843385329235,0.8466257764218178,3,Auditory,Hard,2,35.54915669604777,0.468443374931933,4.728653970478222,5.0,1,5.1639286531558515
152,Marketing,General,79.32460868668512,79.0,Negative,7.98494057073024,0.5887003128637753,2,Auditory,Hard,3,23.90671626646381,0.0,4.5,1.5141597261916742,0,-0.4092156167668695
153,Finance,Tech,60.2258837108441,73.54334886185072,Positive,9.425596733744392,0.7892906736583575,4,Kinesthetic,Medium,3,20.79244608832217,0.4517602553339567,3.9060776754856574,2.1883752263659155,0,22.112527588546968
154,IT,Leadership,67.03414971118089,80.0,Positive,19.72645821808611,0.6350043648694293,3,Kinesthetic,Hard,3,55.13642992001887,0.3186479751459441,2.514908282099652,4.640506393630699,1,19.342156713679458
155,Finance,Tech,66.89811478629984,70.10212665424623,Positive,12.990057921344796,0.7096732824636907,4,Kinesthetic,Hard,1,39.09386649276017,0.6,3.927147261511468,0.8422799980851903,0,4.789390370986277
156,Sales,General,79.08661982412741,83.56695033378402,Positive,15.506049193449016,0.6985130470308069,4,Kinesthetic,Medium,4,60.167769629048,0.6784495582060803,3.4987225613078685,2.2742691182345585,1,5.665092931800545
157,Sales,Sales,65.9106278583246,80.0,Positive,8.29739900915455,0.6831071245184043,3,Visual,Hard,2,50.73528355896251,0.1758257779654951,5.5,3.916394130730722,1,21.376479938805332
158,IT,Leadership,67.48439534572283,67.45147465395584,Negative,7.145143835841104,0.5903856390378593,2,Auditory,Easy,4,7.206601124637672,0.1575179188892975,2.283280906537084,4.076427012667872,0,-0.048782672791741664
159,IT,General,58.34895469198089,83.96475928504577,Positive,16.493549136190364,0.6536960105021314,4,Auditory,Hard,3,31.219907471589803,0.326340610796506,2.7856561584361152,3.422278323451886,1,43.90105140407143
160,Operations,Sales,87.77211104056128,80.0,Positive,16.2222480574486,0.7340843553499798,4,Kinesthetic,Hard,3,15.0,0.4290779515928264,3.252149617735673,3.8755626532533656,1,-8.854875368064958
161,Marketing,Tech,86.9472435593542,86.81882123537747,Positive,14.52795009304101,0.8426202579471976,2,Visual,Easy,5,39.19264598459244,0.2738565794014168,2.6372843706584685,2.436963112957592,1,-0.14770143217831708
162,Marketing,Sales,68.69360836103766,64.99923486647164,Negative,14.428927083378708,0.3903504386639976,1,Visual,Medium,2,39.56552931883252,0.5872207019309171,2.517802869383212,1.167169989311842,0,-5.3780454728033105
163,Operations,Tech,73.40878414931935,83.04517499977587,Positive,9.590133165511386,1.0,3,Auditory,Medium,3,34.424786923430766,0.1,2.49082159542752,3.809868953701844,1,13.127026911187265
164,Operations,General,59.368404854989706,58.15680413514492,Negative,7.8416990928509875,0.5461827720435952,1,Visual,Medium,2,34.289121195678355,0.2715192362622545,2.3647805935929647,1.2623713182334324,0,-2.040817372142951
165,Operations,General,72.59531784493437,80.0,Positive,14.441973966480557,0.7619708387475017,3,Kinesthetic,Easy,3,27.183574066461208,0.5356049238466148,4.48943743542506,4.93022388684302,1,10.199944534828315
166,Finance,Operations,58.90912190118264,50.0,Negative,7.880081049199346,0.5441681268907111,1,Kinesthetic,Easy,2,22.397305168412338,0.0,3.0144821704639337,1.828276318964404,0,-15.123501443676723
167,Sales,Operations,64.86154176581847,98.02771106245434,Negative,17.742831244543936,0.4593476798082729,2,Kinesthetic,Hard,5,26.64704650982821,0.1,2.0,2.5300299672823554,1,51.13379730685678
168,Operations,Tech,73.10917863819577,88.59329466476979,Positive,17.876386548230165,0.8037644625115514,3,Kinesthetic,Hard,3,56.92313887971426,0.376322511543395,2.990878182456594,3.343251783855099,1,21.179441918233184
169,HR,Leadership,88.8477944432293,85.61955038520608,Negative,14.984311859050257,0.5118433438887533,3,Kinesthetic,Hard,3,78.25323531092839,0.1,4.134662911457862,4.357787340400057,1,-3.6334543566930737
170,IT,Sales,60.022112990022805,61.24886303729103,Negative,12.087470782937295,0.4096426297008672,2,Visual,Medium,1,40.4420031322965,0.4184578881139149,2.9501580767621784,3.2645573500779337,0,2.0438301588485275
171,IT,Operations,72.64370565080458,93.38314540464454,Positive,17.28967697335652,0.8399358157698193,3,Visual,Medium,5,65.57057051608184,0.50587022423828,3.8416105061701713,4.225551212635932,1,28.549534427020596
172,Finance,Tech,60.24159312078261,63.15857342537119,Negative,13.849484564555045,0.3669757481122726,4,Auditory,Easy,3,36.37202270316055,0.3228619737444887,1.8752090550633045,2.3202490870497243,0,4.842136725601061
173,Operations,Operations,82.09382161129732,81.05700018711414,Positive,7.0,0.7773382813233827,3,Visual,Easy,4,67.29571059491236,0.7865600227480423,3.939503469511594,2.3777933258387067,1,-1.2629713221201677
174,IT,Sales,40.0,65.08750471585184,Negative,11.764907484393769,0.4057147330979895,2,Visual,Medium,3,23.604921398586058,0.6,3.864779302973416,2.405981538593441,0,62.71876178962958
175,Finance,Sales,56.62375123767441,79.0,Negative,10.360021693468552,0.0903972222378584,2,Visual,Hard,2,34.61795038453506,0.3990437982817002,2.1439224944807203,3.9136467424416495,0,39.51742559125548
176,Marketing,General,86.85811507966125,80.0,Positive,18.650527039991168,0.8367841180139668,2,Visual,Hard,3,26.53253594547444,0.1,4.3053700524819,2.549345581227442,1,-7.895767797138332
177,Finance,Operations,60.41039429318317,56.271193917533054,Negative,7.980899126646381,0.4089669743813654,2,Auditory,Medium,2,15.456339738740104,0.4507052783112995,2.978612033522109,2.7334303787512284,0,-6.8518016213597015
178,IT,Leadership,53.40026995573014,65.94933152916448,Positive,12.291555254614613,0.6598288949767519,2,Visual,Hard,2,25.32959484166729,0.2587333501948596,2.188408269547856,1.9765572241838243,0,23.499996505331826
179,IT,Sales,65.01762940036504,79.0,Negative,12.176409693603391,0.5244998789404697,4,Kinesthetic,Hard,3,31.90706602732056,0.4378987061707479,2.2616580928677736,2.454198369049666,0,21.50550662734015
180,Finance,Operations,60.92829042963282,72.28259113928611,Negative,18.0,0.3057424217071986,4,Kinesthetic,Hard,3,31.85349580777453,0.225833513312023,3.2587448853103065,1.706804340018838,0,18.63551501213805
181,Finance,Tech,70.24677013392683,62.61851800394938,Positive,12.1318423086177,0.644186095999703,1,Kinesthetic,Medium,3,32.74018228137149,0.3143753157797563,2.663013366251418,0.8244301070901838,0,-10.859221164808057
182,Sales,Tech,62.80395824385248,90.9298848036419,Positive,19.478027986928097,0.8124983962053304,3,Visual,Hard,4,15.0,0.5661368189142402,5.124973195802854,2.494612977431453,1,44.78368457380233
183,Operations,General,74.25692809067453,90.86388831120628,Positive,15.924738183088744,1.0,2,Auditory,Easy,4,73.0359812206558,0.2837825074838915,3.3272313796183166,3.594189939786107,1,22.364189642013095
184,HR,Leadership,71.16482233222543,84.34359444969446,Negative,9.731629029435366,0.4,4,Visual,Easy,3,49.23658494261014,0.6476188957957101,3.0565183467961923,3.4134848216775064,1,18.51866088549387
185,Marketing,Leadership,88.79942600388914,86.7715414350612,Negative,12.742636200945473,0.5476532268124863,3,Auditory,Easy,3,56.730442997668845,0.5019165551377711,3.748358098680234,2.785723341896372,1,-2.2836685551763907
186,Marketing,Tech,62.33432240862578,85.47167422986611,Negative,8.514897624080458,0.4145874236982552,4,Kinesthetic,Medium,3,31.007681040703822,0.5077451396905857,4.6395283877153615,3.4894962215577183,1,37.118157264253185
187,Operations,Tech,59.88638623687979,73.23044739230137,Positive,5.522928333922625,0.7785578522226603,4,Auditory,Medium,4,20.95795824832576,0.3156247286720814,1.7182311379528072,1.6454922453479832,0,22.282294848514205
188,Sales,Tech,69.13980150049488,50.0,Negative,9.397919150988232,0.3923316653369873,4,Visual,Medium,1,19.8882361813397,0.3384594167937924,2.3548415039217394,1.222113660015126,0,-27.68275448456109
189,IT,Operations,70.33778531274525,62.2569114172084,Positive,5.0,0.7371951807724663,3,Visual,Medium,2,47.688364742786895,0.4375711157456688,1.7812885823350115,2.031650253378488,0,-11.488666951349966
190,Marketing,Sales,50.0,84.42912535145955,Negative,14.287225667964895,0.5885351950268245,2,Visual,Medium,4,42.8462684687892,0.294257344591139,4.070820106503575,3.662453568249541,1,68.8582507029191
191,Marketing,Leadership,68.94285801890453,95.9945043507306,Positive,14.501733880505416,1.0,2,Visual,Easy,4,36.69521265444864,0.574456931810616,4.355515507060354,3.611641798123427,1,39.23777909585405
192,Finance,Leadership,62.3098628469082,80.0,Positive,14.52728135673693,0.6451497220208057,4,Visual,Medium,4,66.02884508805414,0.1278553286573385,3.673989092466517,3.265677612633929,1,28.390589137638543
193,Sales,Tech,72.3606602320789,56.69360813956742,Negative,12.041624890723174,0.3266332074880117,4,Auditory,Hard,1,37.90031613219468,0.4755064252102789,3.7919812031292057,1.75922740482454,0,-21.651339335853613
194,Finance,Sales,64.78573661848148,59.15898661404846,Positive,14.4651005779103,0.618060322759385,2,Kinesthetic,Hard,3,37.42833852967178,0.1466895182190438,3.76896446840144,2.4273276913663606,0,-8.68516790596755
195,Operations,Leadership,64.69576096185371,55.73706714539715,Negative,18.0,0.0,3,Visual,Medium,3,27.23378054143176,0.6,2.419695154891944,2.928267579321341,0,-13.847420114184663
196,IT,Tech,48.20369706800789,55.68701551672893,Negative,16.0192040899553,0.3911535962127157,2,Auditory,Medium,2,16.778210203826035,0.5545228000877204,3.3673000013844208,1.3609853784658643,0,15.524366187438366
197,HR,General,50.0,84.54615532948574,Negative,15.43826432420374,0.4448464629308606,3,Visual,Hard,4,44.6425529042358,0.1,4.126998426531348,4.191554599863968,1,69.09231065897148
198,IT,Tech,64.08935614328999,52.84661810516437,Positive,11.032784230459685,0.7971295558377803,2,Auditory,Easy,3,11.567026456402914,0.5611033873498217,3.2077775806493296,1.7199071766158582,0,-17.542285825105317
199,IT,Operations,58.63134250571552,50.0,Negative,14.803106711922112,0.069586679984138,2,Kinesthetic,Easy,3,22.29905152548431,0.3131461123576762,1.2742713870201905,2.631458692409867,0,-14.721379618544669
200,Sales,Leadership,61.92164800462151,75.96260839274773,Negative,5.0,0.019557826646485,1,Kinesthetic,Hard,2,41.42836562135193,0.0,1.7510041263832308,1.9549653090211545,0,22.67536611279834
201,Operations,Operations,90.0,80.0,Positive,20.0,0.9636891822758236,4,Kinesthetic,Easy,3,29.426980970967985,0.4879664340568785,3.3677238761073847,2.878626166372858,1,-11.11111111111111
202,IT,Tech,59.11445581401864,91.821292496051,Positive,10.601098927943491,0.6890799847385405,4,Visual,Easy,3,37.5786898217853,0.1,2.3282273674855234,4.067852828122208,1,55.32798404662997
203,IT,Sales,88.4961722875845,89.75528764948764,Positive,8.992794120141498,0.723142821675005,4,Visual,Hard,3,54.64366288180107,0.1,4.580278245754551,4.086008353401771,1,1.4227907595951337
204,HR,Sales,57.26443895407019,81.47176097471613,Positive,18.96321160724262,1.0,4,Visual,Medium,3,37.8802299076194,0.275365161161932,4.870450552869805,5.0,1,42.27287032369565
205,Marketing,Sales,72.34267135433886,66.4620707416737,Negative,14.506212699855327,0.4670164825412692,4,Auditory,Hard,2,53.87839378280478,0.5070509206375167,1.8653888082092207,1.6027044455288588,0,-8.128813192232865
206,Finance,Leadership,70.65889890062246,87.2678736805642,Positive,15.75973702884765,0.6861673106352326,4,Auditory,Easy,3,53.49621547074239,0.1,2.641595073192846,4.222304040335456,1,23.5058499896825
207,IT,Tech,58.2975127146675,80.0,Negative,14.470675463094942,0.4630638865765796,4,Kinesthetic,Hard,3,33.20294807393771,0.5265453718509823,2.99152028067619,3.419841553378207,1,37.22712389386763
208,Marketing,General,67.3958862207206,96.64217635761264,Positive,13.945045664714616,1.0,3,Visual,Hard,2,74.13020055699576,0.2897849998592685,2.7759305554855214,2.13962282362764,1,43.39477047769777
209,Marketing,Tech,56.76280360093875,68.38195851978469,Negative,16.698812518946013,0.4790410419939582,2,Visual,Hard,3,22.518670706484947,0.0457460408714516,1.7189729377880991,4.181223583710122,0,20.46966355032854
210,IT,Sales,66.83659704532505,80.0,Negative,10.106651572037553,0.4952287466869953,2,Kinesthetic,Easy,3,52.20871255093825,0.4566435022483681,3.906772841414144,4.028819102654216,1,19.69490299715323
211,Finance,Tech,53.175775275007,99.968463584885,Negative,13.544408102728422,0.4,3,Auditory,Easy,2,75.09539467751787,0.4303441725308303,2.0029626327465366,4.39299905603098,1,87.99625029984453
212,Operations,Tech,72.67744489957602,68.73116188571441,Negative,5.918487692254596,0.1192832828889693,2,Auditory,Easy,3,36.32232903379148,0.2057660890152147,2.214688961474101,1.8136818266992631,0,-5.429859317859184
213,Finance,Tech,74.47763094128844,80.07207417487756,Positive,15.852430676283388,0.7719306048304202,3,Auditory,Easy,4,41.04406789545257,0.5088574213286672,3.925470135495965,4.145981495418228,1,7.511575170804346
214,HR,Operations,73.7340751521518,79.0,Positive,10.200505373324113,0.8131602888061773,4,Kinesthetic,Hard,2,40.02538226918631,0.4232611373780373,2.995056628972528,2.064470817331324,0,7.141779207214373
215,IT,Operations,64.9611494885871,80.0,Negative,20.0,0.5522840936339125,4,Visual,Hard,3,32.34632167187012,0.5090368896947581,4.099960607622788,3.9214681531239264,1,23.1505301704291
216,HR,General,88.37142977570608,93.8399690777799,Negative,7.0,0.5967229137737237,5,Kinesthetic,Hard,3,24.956841631669924,0.5488356722093113,3.615958092432749,4.44999449602101,1,6.188130390051878
217,Marketing,Tech,76.94484762599299,96.12895999919805,Positive,19.441881478391373,0.9936845524760594,3,Auditory,Hard,3,30.445560270084226,0.617301393779191,2.82995020626005,4.430476686882761,1,24.932289770009767
218,Operations,General,60.8237246905946,57.854515727481015,Negative,14.016180788118882,0.5864022686583812,2,Visual,Medium,2,26.47725675738526,0.4668740116050952,4.5,2.685822346635375,0,-4.881662506230446
219,Operations,Leadership,64.90608522295464,69.61146254181793,Negative,9.21069458096655,0.4138902638410127,4,Visual,Medium,4,30.175741956028368,0.6,2.931302051028169,3.375563977083577,0,7.249516440099802
220,Operations,General,58.02443771312371,83.28511424167817,Positive,8.403572967100263,0.6434559353934239,3,Kinesthetic,Medium,3,69.51847550180611,0.2703195944369833,4.537723850285826,3.0886336364004814,1,43.534547725295944
221,Sales,Sales,82.66477345607646,88.35822173640999,Positive,8.372377929066314,0.7964975740241367,3,Kinesthetic,Medium,3,15.0,0.3351836314984632,3.6917044847938567,3.1679107404628635,1,6.887393556287568
222,HR,Tech,80.0,66.97347481382667,Negative,9.545553913038011,0.0,3,Visual,Easy,2,31.11562499311273,0.5667327494561281,2.982704295040719,1.6218218385188443,0,-16.283156482716663
